,anger,disgust,fear,joy,neutral,sadness,surprise,contempt,index,sentence,number of sentences,positive,negative,confidence of lex,length,period,question mark,exclamation point,ellipses,label
5159,1,0,0,1,0,0,0,0,5160,pch… this read… the first 4 rows are not in perfect meter but after that… umm..,0.1,0.5,0.5,0.5,0.1342281879194631,0.0,0.0,0.0,0.0,neutral
5160,0,0,1,0,0,1,0,0,5161,What are you talking about Baldev!... That means you have also written the list of your problems in poetry.,0.3,0.5,0.5,0.5,0.1476510067114094,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,joy
5161,0,0,0,0,1,0,0,0,5162,indravardhan will you stay out lf this please!,0.1,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,1.0,0.0,anger
5162,1,0,0,0,0,0,0,0,5163,no... don't stay out.. get in.. she has been fighting between us for the last 4 months... I want a divorce and she doesn't... Now you log in and decide what to do. have to do,0.5,0.0,1.0,0.42857142857142855,0.2953020134228188,0.25,0.0,0.0,0.75,sadness
5163,0,0,0,0,1,0,0,0,5164,How can we decide what is similar?,0.1,0.0,0.0,1.0,0.053691275167785234,0.0,1.0,0.0,0.0,neutral
5164,1,1,0,0,0,0,0,0,5165,"Exactly... Hey, forget these divorces and go to your home and have fun.. This little moth's nose gives relief to the heart... isn't it Maya..",0.3,0.5,0.5,0.2857142857142857,0.21476510067114093,0.0,0.0,0.0,1.0,joy
5165,0,0,1,0,0,1,0,0,5166,"don't belittle Sarupa's problems Indravardhan!... If Sarupa wants divorce to use her, she has to face problems.",0.3,0.0,1.0,0.3076923076923077,0.15436241610738255,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,anger
5166,0,0,0,1,0,0,0,0,5167,"But Maya doesn't want to be different... I love her, she cooks such good food.",0.2,1.0,0.0,0.75,0.12751677852348994,0.5,0.0,0.0,0.5,sadness
5167,1,0,1,1,0,0,0,0,5168,to marry your cook!,0.1,1.0,0.0,0.3333333333333333,0.03355704697986577,0.0,0.0,1.0,0.0,anger
5168,0,0,0,0,1,0,0,0,5169,"Don't talk non sense like that, our cook is a man... I mean....",0.2,1.0,0.0,1.0,0.11409395973154363,0.0,0.0,0.0,1.0,neutral
5169,0,0,0,0,1,0,0,0,5170,whatever....,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,1.0,neutral
5170,1,0,0,0,0,0,0,0,5171,i want a divorce now!,0.1,0.0,1.0,0.4,0.040268456375838924,0.0,0.0,1.0,0.0,sadness
5171,0,0,0,0,1,0,0,0,5172,now now similar...,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,1.0,neutral
5172,1,0,0,0,0,0,0,0,5173,"vahi maya, i want a divorce right now!",0.1,0.0,1.0,0.4,0.06711409395973154,0.0,0.0,1.0,0.0,sadness
5173,0,0,0,0,1,0,0,0,5174,I mean... please calm down... if you want us to decide... then we can look at your situation.,0.4,1.0,0.0,1.0,0.1476510067114094,0.25,0.0,0.0,0.75,neutral
5174,0,0,0,0,1,0,0,0,5175,haaa!,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,1.0,0.0,joy
5175,0,0,0,0,1,0,0,0,5176,in private of course,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,neutral
5176,0,0,0,0,1,0,0,0,5177,And we can give you opinions... but.. the final decision will be yours.,0.2,0.0,0.0,1.0,0.10738255033557047,0.5,0.0,0.0,0.5,neutral
5177,0,0,0,0,1,0,0,0,5178,exactly!,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,1.0,0.0,neutral
5178,0,0,0,0,1,0,0,0,5179,madhusudhan bhai...,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,1.0,neutral
5179,0,0,0,0,1,0,0,0,5180,indravardhan... you come with me and go into the bedroom,0.2,0.0,0.0,1.0,0.0738255033557047,0.0,0.0,0.0,1.0,neutral
5180,0,0,1,0,0,1,0,0,5181,now?... hehe... but their problems have to be discussed later.,0.4,0.0,1.0,0.5,0.09395973154362416,0.25,0.25,0.0,0.5,joy
5181,1,1,0,0,0,0,0,0,5182,indu... that's why you pervert... come on.. follow me,0.3,0.0,1.0,0.5,0.087248322147651,0.0,0.0,0.0,1.0,disgust
5182,1,0,0,0,0,0,0,0,5183,Divorce is not such a big issue... I mean if the husband and wife are not happy with each other then they can forcefully break our relationship then there is no point.,0.2,0.5,0.5,0.42857142857142855,0.22818791946308725,0.5,0.0,0.0,0.5,neutral
5183,0,1,0,0,0,0,0,0,5184,"what do you mean!?...kya!?... matlab shaadi tood de!?... think how many saari musibate khadi ho shakti hai... shaadi ka album waste, video ka kharcha paani mein...",0.9,0.0,1.0,1.0,0.2483221476510067,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,fear
5184,0,0,0,0,1,0,0,0,5185,"Do not keep wedding tickets to recover the expenses of wedding video and photo, do you understand that!",0.1,0.0,0.0,1.0,0.1342281879194631,0.0,0.0,1.0,0.0,anger
5185,1,0,0,0,0,0,0,0,5186,Why are you shouting...,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,1.0,sadness
5186,0,0,0,0,0,1,0,0,5187,"I mean, you will no longer be a part of the society… tomorrow, God forbid, if we will build a wall between us, will you still think like this!?",0.2,0.5,0.5,1.0,0.24161073825503357,0.0,0.5,0.5,0.0,anger
5187,0,0,0,0,1,0,0,0,5188,hehe...we will never get divorced!,0.2,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.5,0.5,joy
5188,0,0,0,0,1,0,0,0,5189,"hello... how can you be so sure?... tumse tang aakar mai bhi kehte hu tumse, ki monisha its all over",0.4,0.0,0.0,1.0,0.1610738255033557,0.0,0.3333333333333333,0.0,0.6666666666666666,neutral
5189,1,0,0,0,0,1,0,0,5190,Will you leave me alone?,0.1,0.0,1.0,0.5,0.040268456375838924,0.0,1.0,0.0,0.0,joy
5190,0,0,0,0,1,0,0,0,5191,its a possibility... kyuki tumhari in laaparavaahionse majboor ho kar i may take that decision,0.2,0.0,0.0,1.0,0.10738255033557047,0.0,0.0,0.0,1.0,neutral
5191,0,0,0,0,1,0,0,0,5192,When did I become innocent?,0.1,1.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,sadness
5192,0,0,0,0,1,0,0,0,5193,Parsi tumne tiffin mein daal roti bhi thi na,0.1,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,0.0,0.0,neutral
5193,0,0,1,0,0,1,0,0,5194,so? What is the problem with dal roti?,0.2,0.0,1.0,0.5,0.06711409395973154,0.0,1.0,0.0,0.0,surprise
5194,0,0,0,0,1,0,0,0,5195,one in the box?,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
5195,0,1,0,0,0,0,0,0,5196,What happened... it seems that everything is mixed in the stomach.,0.2,0.0,0.0,1.0,0.087248322147651,0.5,0.0,0.0,0.5,neutral
5196,0,0,0,0,1,0,0,0,5197,To mix dal and flour together and put it on the stove...what is the need to cook it separately..,0.2,0.0,0.0,1.0,0.1476510067114094,0.0,0.0,0.0,1.0,contempt
5197,0,0,0,0,1,0,0,0,5198,aray to me I didn't cook it... your mom didn't cook it and sent it,0.2,0.0,0.0,1.0,0.12080536912751678,0.0,0.0,0.0,1.0,anger
5198,0,1,0,1,0,1,0,0,5199,"ohh yes... I forgot, I said you are interested in making food...",0.2,1.0,0.0,0.3333333333333333,0.10067114093959731,0.0,0.0,0.0,1.0,anger
5199,0,0,0,0,1,0,0,0,5200,"jhooth mat bolo sahil, last sunday gave you dhokla, undiya, and masala ki khichadi...",0.1,0.0,0.0,1.0,0.12080536912751678,0.0,0.0,0.0,1.0,anger
5200,0,0,0,0,1,0,0,0,5201,"Neela, did you hear what he sent?",0.1,0.0,0.0,1.0,0.06040268456375839,0.0,1.0,0.0,0.0,neutral
5201,0,0,0,0,1,0,0,0,5202,haa... but who did all that heat... me!,0.3,0.0,0.0,1.0,0.0738255033557047,0.0,0.0,0.3333333333333333,0.6666666666666666,neutral
5202,1,0,0,0,0,0,0,0,5203,monishaaa...your arguments are false and you are troubled...shya...,0.3,0.0,1.0,1.0,0.087248322147651,0.0,0.0,0.0,1.0,anger
5203,1,0,0,0,0,0,0,0,5204,What can I do… what… will you divorce me?… do you have to do it… do it right now… I have also seen how much courage you have… let's do it… do it?,0.2,0.5,0.5,0.4,0.28859060402684567,0.0,1.0,0.0,0.0,anger
5204,1,0,0,0,0,0,0,0,5205,"Divorce means Rs 100 not left, I checked my wallet and found it.",0.1,0.0,1.0,0.42857142857142855,0.10067114093959731,1.0,0.0,0.0,0.0,anger
5205,0,0,0,0,1,0,0,0,5206,you are the one... please send me to my father's house... I am going to fuck the house.,0.3,0.0,0.0,1.0,0.1476510067114094,0.3333333333333333,0.0,0.0,0.6666666666666666,sadness
5206,0,0,0,0,1,0,0,0,5207,"Hey Monisha... Monisha... Monisha, like aunty and baldev uncle...",0.3,0.0,0.0,1.0,0.087248322147651,0.0,0.0,0.0,1.0,anger
5207,1,0,0,0,0,0,0,0,5208,"No need to take divorce, no need to take it, no need to take divorce!... and how much!?",0.4,0.0,1.0,0.4,0.1610738255033557,0.0,0.25,0.5,0.25,anger
5208,0,0,0,0,1,0,0,0,5209,that's all!,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,1.0,0.0,neutral
5209,0,0,0,0,1,0,0,0,5210,why?... wait why are you going?.. you were saying no.. go go,0.4,0.0,1.0,1.0,0.11409395973154363,0.0,0.6666666666666666,0.0,0.3333333333333333,neutral
5210,0,0,0,0,0,1,0,0,5211,what really happened is not to be regretted,0.1,0.0,1.0,1.0,0.053691275167785234,0.0,0.0,0.0,0.0,sadness
5211,0,0,1,0,0,0,0,0,5212,"If there is cooling in the freezer, and the main compartment is not running, then the compressor is partially fractured. And if it is a little cold, then there is gas leakage. And sometimes there is never a kissa and then there is the ducting problem. And too much heat is stored and hence cooling is being obstructed.",0.4,0.4444444444444444,0.5555555555555556,0.5,0.436241610738255,1.0,0.0,0.0,0.0,neutral
5212,0,0,0,0,1,0,0,0,5213,"okay, why say hello now?",0.1,0.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,neutral
5213,0,0,0,0,1,0,0,0,5214,hello dushyant.,0.1,0.0,0.0,1.0,0.020134228187919462,1.0,0.0,0.0,0.0,joy
5214,0,0,0,0,1,0,0,0,5215,hello mom.,0.1,0.0,0.0,1.0,0.020134228187919462,1.0,0.0,0.0,0.0,neutral
5215,0,0,0,0,1,0,0,0,5216,There is no cooling at all in this fridge!,0.1,0.0,0.0,1.0,0.06711409395973154,0.0,0.0,1.0,0.0,surprise
5216,0,0,0,0,1,0,0,0,5217,i know.,0.1,0.0,0.0,1.0,0.020134228187919462,1.0,0.0,0.0,0.0,neutral
5217,0,0,0,0,1,0,0,0,5218,"this, how did this happen?",0.1,0.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,surprise
5218,1,0,0,1,0,0,0,0,5219,"Till last night, I wrote a good story, till I played, but there was no fridge.",0.1,1.0,0.0,0.5,0.1342281879194631,1.0,0.0,0.0,0.0,sadness
5219,0,0,0,0,0,1,0,0,5220,"han. Poor guy, it rained too yesterday, and then suddenly... can we cut this out Dushyant! The fridge has not died, stop giving condolences.",0.4,0.5,0.5,0.5,0.2080536912751678,0.5,0.0,0.25,0.25,anger
5220,0,0,0,0,1,0,0,0,5221,"Mom, no one could reach the service center for 2 days.",0.1,1.0,0.0,1.0,0.087248322147651,1.0,0.0,0.0,0.0,sadness
5221,0,0,1,1,0,0,0,0,5222,oh my god! dushyant.,0.2,1.0,0.0,0.5,0.040268456375838924,0.5,0.0,0.5,0.0,surprise
5222,0,0,0,0,1,0,0,0,5223,hi rosesh.,0.1,0.0,0.0,1.0,0.020134228187919462,1.0,0.0,0.0,0.0,neutral
5223,0,0,0,0,1,0,0,0,5224,Hi.,0.1,0.0,0.0,1.0,0.013422818791946308,1.0,0.0,0.0,0.0,neutral
5224,0,0,1,0,0,0,0,0,5225,"Everyone in the office is suffering from jaundice, Momma.",0.1,0.0,1.0,1.0,0.0738255033557047,1.0,0.0,0.0,0.0,sadness
5225,0,1,0,0,0,0,0,0,5226,"to everyone? Which means the water there is contaminated, which means the water filter there has gone bad.",0.2,0.0,1.0,0.4,0.14093959731543623,0.5,0.5,0.0,0.0,neutral
5226,1,0,0,1,0,0,0,0,5227,"wonderful, so why don't you go and try to repair the water filter?",0.1,1.0,0.0,0.5,0.10738255033557047,0.0,1.0,0.0,0.0,joy
5227,0,0,0,0,1,0,0,0,5228,"Rosesh, please give Dushyant your address.",0.1,0.0,0.0,1.0,0.053691275167785234,1.0,0.0,0.0,0.0,joy
5228,0,0,0,0,1,0,0,0,5229,come come...,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,1.0,neutral
5229,0,0,0,0,1,0,0,0,5230,"mom. You, you, are you trying to drive me away from here?",0.2,0.0,0.0,1.0,0.10738255033557047,0.5,0.5,0.0,0.0,neutral
5230,0,0,0,0,1,0,0,0,5231,"well..., yes.",0.2,0.0,0.0,1.0,0.03355704697986577,0.5,0.0,0.0,0.5,neutral
5231,1,0,0,0,0,0,0,0,5232,this is rude. You are insulting me. And no Daamaad can tolerate such an insult.,0.3,0.0,1.0,0.5,0.12080536912751678,1.0,0.0,0.0,0.0,sadness
5232,0,0,0,0,1,0,0,0,5233,Exactly where are you?,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
5233,1,0,0,0,0,0,0,0,5234,It's good that I don't feel bad about anything I do. Varana goes from here. where is the toolkit rosesh?,0.3,0.5,0.5,0.3333333333333333,0.16778523489932887,0.6666666666666666,0.3333333333333333,0.0,0.0,neutral
5234,0,0,0,0,1,0,0,0,5235,There is no.,0.1,0.0,0.0,1.0,0.026845637583892617,1.0,0.0,0.0,0.0,neutral
5235,1,0,0,1,0,0,0,0,5236,"Why, this was the main gift given to Rosesh on his birthday.",0.1,1.0,0.0,0.5,0.09395973154362416,1.0,0.0,0.0,0.0,neutral
5236,1,0,0,1,0,0,0,0,5237,Do you give people a gift toolkit?,0.1,1.0,0.0,0.5,0.053691275167785234,0.0,1.0,0.0,0.0,contempt
5237,0,0,0,0,1,0,0,0,5238,"At the end, it has 2 plugs and 6 switches.",0.1,0.0,0.0,1.0,0.08053691275167785,1.0,0.0,0.0,0.0,neutral
5238,1,0,0,1,0,0,0,0,5239,I am very lucky. Dushyant gave me this Ghadi.,0.2,1.0,0.0,0.5,0.0738255033557047,1.0,0.0,0.0,0.0,joy
5239,1,0,0,1,0,0,0,0,5240,"Actually I wanted to give you an electric drill with 9 screw drivers. But then I don't know, Sonya refused.",0.2,0.5,0.5,0.5,0.1610738255033557,1.0,0.0,0.0,0.0,neutral
5240,0,0,0,0,1,0,0,0,5241,"See, what I said, Sonya is intelligent, and you are...",0.1,1.0,0.0,1.0,0.09395973154362416,0.0,0.0,0.0,1.0,joy
5241,0,0,0,0,1,0,0,0,5242,Rosesh did not find Sonya intelligent?,0.1,1.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,neutral
5242,0,0,1,0,0,0,0,0,5243,"no, haha. What is that? Ever since she married you, people have started doubting Sonya's intelligence.",0.3,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.1476510067114094,0.6666666666666666,0.3333333333333333,0.0,0.0,joy
5243,1,0,0,0,0,0,0,0,5244,You are insulting me again.,0.1,0.0,1.0,0.5,0.040268456375838924,1.0,0.0,0.0,0.0,sadness
5244,0,0,0,0,1,0,0,0,5245,second time!,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,1.0,0.0,joy
5245,1,0,1,0,0,1,0,0,5246,"To fight again and again. Varana has come to stay for 2-3 days, cancel it, tomorrow I will go back home.",0.2,0.0,1.0,0.3333333333333333,0.18120805369127516,1.0,0.0,0.0,0.0,anger
5246,0,0,0,0,1,0,0,0,5247,ahhhh-hhaaaaaa,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,neutral
5247,0,0,0,0,1,0,0,0,5248,hai?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,neutral
5248,1,0,0,0,0,0,0,0,5249,"Indravardhan, please call that refrigerator repair guy. our fridge is broken",0.2,0.0,0.0,1.0,0.087248322147651,1.0,0.0,0.0,0.0,sadness
5249,0,0,0,0,1,0,0,0,5250,and my dimmakh bhe,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,anger
5250,0,0,0,0,1,0,0,0,5251,"And these 'hai, hai' kumarjos have come to stay here.",0.1,0.0,0.0,1.0,0.09395973154362416,1.0,0.0,0.0,0.0,anger
5251,0,0,0,0,1,0,0,0,5252,"Look Maya, I have also taken a bath and you are asking me, 'Hai'",0.1,1.0,0.0,1.0,0.12080536912751678,0.0,0.0,0.0,0.0,anger
5252,0,0,0,0,1,0,0,0,5253,"madhu bhai, your breakfast.",0.1,1.0,0.0,1.0,0.040268456375838924,1.0,0.0,0.0,0.0,neutral
5253,0,0,0,0,1,0,0,0,5254,what is this?,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,1.0,0.0,0.0,neutral
5254,0,0,0,0,1,0,0,0,5255,Chinese Vada Paav!,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,1.0,0.0,neutral
5255,0,0,0,0,1,0,0,0,5256,"society, society",0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,neutral
5256,0,0,0,0,1,0,0,0,5257,"Madam Saab, how to accommodate them now?",0.1,0.0,0.0,1.0,0.06040268456375839,0.0,1.0,0.0,0.0,sadness
5257,0,0,0,0,1,0,0,0,5258,I have understood.,0.1,0.0,0.0,1.0,0.026845637583892617,1.0,0.0,0.0,0.0,neutral
5258,0,0,0,0,1,0,0,0,5259,"madhu bhai. Madhu Bhai, this is a Chinese roll. Chinese...,",0.4,0.0,0.0,1.0,0.10067114093959731,0.6666666666666666,0.0,0.0,0.3333333333333333,neutral
5259,0,0,0,0,1,0,0,0,5260,Chinese?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,neutral
5260,0,0,0,0,1,0,0,0,5261,"roll, you understand.",0.1,0.0,0.0,1.0,0.03355704697986577,1.0,0.0,0.0,0.0,neutral
5261,0,0,0,0,1,0,0,0,5262,"hey, maya...",0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,1.0,surprise
5262,0,0,0,0,1,0,0,0,5263,"madhu bhai, this...chinese",0.2,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,1.0,neutral
5263,0,0,0,0,1,0,0,0,5264,what is china?,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,1.0,0.0,0.0,anger
5264,0,0,0,0,1,0,0,0,5265,roll hai holl.,0.1,0.0,0.0,1.0,0.026845637583892617,1.0,0.0,0.0,0.0,neutral
5265,0,0,0,0,1,0,0,0,5266,camera?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,neutral
5266,0,0,0,0,1,0,0,0,5267,"hahaha, Chinese camera, hahaha",0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,joy
5267,0,0,0,0,1,0,0,0,5268,"Maya, why should I cook them?",0.1,0.0,0.0,1.0,0.053691275167785234,0.0,1.0,0.0,0.0,anger
5268,0,0,0,0,1,0,0,0,5269,Who is calling?,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,1.0,0.0,0.0,neutral
5269,0,0,0,0,1,0,0,0,5270,"Look at Maya, I didn't say anything, still this is 'hai, hai', it is happening!",0.1,0.0,0.0,1.0,0.15436241610738255,0.0,0.0,1.0,0.0,anger
5270,0,0,1,1,0,0,0,0,5271,Oh my god! It's Dushyant's phone!,0.2,1.0,0.0,0.5,0.06711409395973154,0.0,0.0,1.0,0.0,fear
5271,0,0,0,0,1,0,0,0,5272,ohhh!,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,1.0,0.0,disgust
5272,0,0,0,0,1,0,0,0,5273,"haa, hello dushyant what's the matter?",0.1,0.0,0.0,1.0,0.06040268456375839,0.0,1.0,0.0,0.0,neutral
5273,0,0,0,0,1,0,0,0,5274,Never buy a lift from david and sons company. Our lift doors are jammed.,0.2,1.0,0.0,1.0,0.10738255033557047,1.0,0.0,0.0,0.0,neutral
5274,1,0,0,0,0,0,0,0,5275,"Dushyant, what do you understand? Do we go out to buy a lift with vegetables in the morning? ""Hey brother, what is the feeling of this lift?""",0.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.22818791946308725,0.0,1.0,0.0,0.0,contempt
5275,1,0,1,0,0,0,0,0,5276,"pch, then it was my duty to warn you. Then after purchasing the lift you should not feel like this...",0.2,0.0,1.0,0.5,0.15436241610738255,0.5,0.0,0.0,0.5,neutral
5276,0,0,0,0,1,0,0,0,5277,whose phone is it,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,neutral
5277,0,0,0,0,1,0,0,0,5278,What do you have to give?,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,contempt
5278,0,0,0,0,1,0,0,0,5279,"ohh, Manjula ben, ae, I say 'Jai Shri Krishna'.",0.1,0.0,0.0,1.0,0.10067114093959731,1.0,0.0,0.0,0.0,joy
5279,0,0,0,0,1,0,0,0,5280,"Dushyant, brother, how is Sonya?",0.1,1.0,0.0,1.0,0.053691275167785234,0.0,1.0,0.0,0.0,neutral
5280,0,0,1,0,0,0,0,0,5281,sonya..huh. Where is his wrist watch working?,0.2,0.0,0.0,1.0,0.0738255033557047,0.5,0.5,0.0,0.0,sadness
5281,0,0,0,0,1,0,0,0,5282,ohh ho ho! sonya how are you?,0.2,0.0,0.0,1.0,0.06040268456375839,0.0,0.5,0.5,0.0,neutral
5282,0,0,1,0,0,0,0,0,5283,where to say true. his wrist watch has gone bad,0.2,0.5,0.5,0.3333333333333333,0.0738255033557047,1.0,0.0,0.0,0.0,neutral
5283,0,0,0,0,1,0,0,0,5284,Where are you Manjula Ben?,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,neutral
5284,0,0,0,0,1,0,0,0,5285,it's dushyant's phone,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,neutral
5285,0,0,1,1,0,0,0,0,5286,"he god..., when?",0.2,1.0,0.0,0.5,0.040268456375838924,0.0,0.5,0.0,0.5,sadness
5286,0,0,0,0,1,0,0,0,5287,maya!!,0.2,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,1.0,0.0,anger
5287,0,0,0,0,1,0,0,0,5288,just relax indravardhan.,0.1,0.0,0.0,1.0,0.026845637583892617,1.0,0.0,0.0,0.0,neutral
5288,0,0,0,0,1,0,0,0,5289,"Hey how to relax! Madhu Bhai is there in the corner, Dushyant is on the phone!",0.2,0.0,0.0,1.0,0.12751677852348994,0.0,0.0,1.0,0.0,anger
5289,0,0,0,0,1,0,0,0,5290,"Haan Dushyant, okay, we are David and sons lift, escalator will not take long, okay. and how much?",0.2,0.0,0.0,1.0,0.1610738255033557,0.5,0.5,0.0,0.0,neutral
5290,1,0,0,1,0,0,0,0,5291,tomorrow is my birthday,0.1,1.0,0.0,0.5,0.026845637583892617,0.0,0.0,0.0,0.0,neutral
5291,0,0,0,0,1,0,0,0,5292,ohh ho ho! This is a great day!,0.2,0.0,0.0,1.0,0.06711409395973154,0.0,0.0,1.0,0.0,neutral
5292,0,0,0,0,1,0,0,0,5293,"Yes, I will send you 2 dozen Rasmalai. I will send it in a zip pouch, why...",0.2,0.0,1.0,1.0,0.14093959731543623,0.5,0.0,0.0,0.5,joy
5293,0,0,0,0,1,0,0,0,5294,"No no no no, please send me. Why is our referee...",0.2,0.0,0.0,1.0,0.09395973154362416,0.5,0.0,0.0,0.5,neutral
5294,0,0,0,0,1,0,0,0,5295,"no! Don't think too much about your fridge, otherwise you will have to repair it!",0.2,0.0,0.0,1.0,0.12751677852348994,0.0,0.0,1.0,0.0,fear
5295,0,0,0,0,1,0,0,0,5296,"haan, haan. Our ref.. Our ref refuses to eat meat.",0.2,0.5,0.5,1.0,0.09395973154362416,1.0,0.0,0.0,0.0,neutral
5296,0,0,0,0,1,0,0,0,5297,Have you kept a refresh?,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,neutral
5297,1,0,0,0,0,0,0,0,5298,"Yes, um, I have started learning boxing.",0.1,1.0,0.0,1.0,0.06711409395973154,1.0,0.0,0.0,0.0,neutral
5298,1,0,1,0,0,0,0,0,5299,for self defense,0.1,1.0,0.0,0.5,0.020134228187919462,0.0,0.0,0.0,0.0,neutral
5299,0,0,0,0,1,0,0,0,5300,"achha, monisha hi?",0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,neutral
5300,0,0,0,0,1,0,0,0,5301,"Dushyant Monisha must be at her home, why don't you call there?",0.1,0.0,0.0,1.0,0.10067114093959731,0.0,1.0,0.0,0.0,neutral
5301,0,0,0,0,1,0,0,0,5302,Hello? Kamaal's price has been found. Neither 'hello' is said nor 'bye-bye' is said.,0.3,0.0,0.0,1.0,0.1610738255033557,0.6666666666666666,0.3333333333333333,0.0,0.0,contempt
5302,0,0,0,0,1,0,0,0,5303,Umar also went there..,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,sadness
5303,0,0,0,1,0,0,0,0,5304,"Indravardha, how many children we are together. What if we find out that our fridge is not working?",0.2,1.0,0.0,1.0,0.14093959731543623,0.5,0.5,0.0,0.0,joy
5304,1,1,0,0,0,1,0,0,5305,But Monisha ma'am knows everything. what to do if your fridge gets damaged,0.2,0.0,1.0,0.3333333333333333,0.09395973154362416,1.0,0.0,0.0,0.0,neutral
5305,0,0,0,0,1,0,0,0,5306,Dushyant Bhai Sahab is the one calling!,0.1,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,1.0,0.0,neutral
5306,0,0,1,1,0,0,0,0,5307,"oh my god! Indravardhan, stop Monisha. We told you that Kayamat aka Dushyant will come here! go go please!",0.4,1.0,0.0,0.5,0.1610738255033557,0.25,0.0,0.75,0.0,fear
