text,label
sochiye aapke samne monisha bhabhi ki banai hui biryani rakhi hai,neutral
ewwww,disgust
that's it,joy
but this ulti business is to down market rosesh. koi aur bimari dhundh do na kuchh aur symptom wali something is little more sophisticated,contempt
ok let me see let me see.weakness ki vajah se chakkar,joy
bingo.,joy
"kiu my lord kiu, kya mrityu mere bhitar chhupe satrangi astitwo ka naas kar sakti hai ? mrityu to kebal alpabiram madhyam hai .kya moth mere anu anu mein chhupe us prakarsakh samrajya ka anth kar sakta hai ? jise hum paramatma ka kaam kahete hain.jabab dijiye my lord jabab dijiye.",anger
my lord ko ye sab samajh mein ataa hai?,neutral
haan. or ye sab sunne ke baad wo mujhe fanshi ki saja suna dete hain.,neutral
"naturally, aisi dialogue sun ke to koi bhi tujhe fanshi ki saja suna dega fattu.yeh dialogue hai?",anger
isme writer ka dard chhupa hein okay?,neutral
"konsa dard ?saar dard, kamar ka dard. aree ye writer tera kahena kya chahata hain? kahena kya chahata hain?",anger
yehi ke fanshi atmaa ko maar nhi sakti hain,neutral
lo toh direct dialogue nhi likh sakta tha?,anger
ye writer ka style hain.,anger
"style , suna vitthal?",neutral
style.,neutral
stye. achha maab lo kiagaar ishi code mein tumhe bathroom jana hain to writwr kya likhe ga? ki my lord meri refrigerator mein chhupa hua jal ka botal main gale se a niche utaar ke apni juduwa kirni tak pahunchane ki jarurat ki hai. ab vahi jal is duniya mein punar janam leke aane ki zid kar baithi hai. to kya main iske prabal ichha ko purn karne ke liye shauchalay ja sakta hun? aise sidha ungali nahin dikhega. chai,neutral
vitthal,neutral
aaya bhabhi ji,neutral
phone utha lo,neutral
main? main mard hun,neutral
"ha ha fir se problem shuru ho gaya indu ka. main mard hun main mard hun, doctor ko kyon nahin dikhte? hello this is sarabhai residents",joy
"hey sis ,vidisha",joy
hai vidisha,joy
wo tera boyfriend kaisa hai walter walter,neutral
jiju se kahiye ab waltor mera boyfriend nahin raha it's over ok,anger
waltor nahin raha,neutral
"haan! mar gaya , kya hua kya hai suicide kya hua kya hai?",surprise
walter ab iske boyfriend nahin raha,neutral
aur suniye mein shaadi kar rahi hu.,neutral
beta tumhare pass aur homeopathic,sadness
mama,fear
kon,neutral
kya? lekin mummy ji ko to rang se allergy hai wo waha rahe kaise payegi?,neutral
wo yeha akaar rahegi,neutral
haa yeh solution hai.,joy
buddhu ye solution nhi problem hai. zara socho maya yeha ayegi to kya hoga.,neutral
kya hoga?,neutral
kya hoga? yeh akhbaar pade ho kya?monisha ye akhbaaro ka dher is beautiful couch pe kabse pada hai?,neutral
mmmmm... yead nhi kafi dino se ish area mein aai nhi hu na.,neutral
oh i understand. kahar is ilaka mein to tumhara aana jana hoga na,neutral
han,joy
to batao ki yah kapdon ka dher yahan se kab se pada hoga?,joy
han ya 3 din se pada hua hai,joy
chalta hai na,joy
apne hi to kapde hi ha ha. uthake phne to hai. ab kaun ise sambhal ke rakhne jaega hai na?,joy
aur nahin to kya how boring.,joy
lekin jab maya aaegi na to inka pedon ko apne hathon se uthana padega fir usse hanger per latkana padega fir majbur almari ka darwaja apne hathon se khol kar use hanger ko apne hathon se latkana padega at the same time is baat ka bhi kadak hona chahie ki do hanger ke bich mein kam se kam ek inchi ki jage ho,neutral
itna sab kuch karna padega ?ab main kya karun daddy ji?,fear
maiya ko kisi tarah yahan per dera jamane se roko.,anger
lekin kaise?,fear
pesticide chuhe cockroach aur khatmal marne ki dawai,joy
lekin mummy ji ko yah sab pilaenge kaise?,neutral
are monisha tum abhi tak jinda ho,neutral
aakhri saans le rahi hun bus mummy ji ne to mera jina haram kar diya hai,sadness
badhai ho,contempt
yah dekhiae mera khargosh itne pyar se is bathroom mein saja ke rakha tha mummy ji ne hata diya ja kehke ki monisha it's very down market,sadness
yah khargosh tumne khud banaya,neutral
nhi main aur sahil zoo beach gaye the na,neutral
achcha vahan se khareed ke lai ho ok ok,neutral
nahin nahin kharida nahin vahan per pada hua mila mummy ji ne hata diya isase aur vah mera husband vah manne ko taiyar hi nahin hai ki uska mummy natak kar rahi hai bimari ka,sadness
are sahil to uska blood report dekh kar bhi nahin manega.,neutral
blood report,joy
kya hua monisha?,neutral
tumhare mom ne kaha monisha you are impossible. main kya impossible hun,sadness
nahin tum to possible ho,neutral
han,sadness
matlab you know what i mean kya hua kya hai baby,neutral
main mummy ji ko napkin diya aur kaha ki is per mitti ka dava hai,sadness
to hoga mitti ka dava,neutral
nhi sahil mitti ka dava nahin tha main samjha samjha ke thak gai thi yah mitti ka dhaba nahin hai main is napkin ek bada sa machhar mara tha yah uska khoon hai jo sukh ke kala ho gaya. lekin tumhara mummy you are impossible you are impossible kaheke per sar patak ne lagi aur fir jor jor se chikne lagi,anger
chikne kyon lagi,neutral
kyunki takiyo se dhul ur rahi thi na,neutral
achcha,neutral
fir vahi khare khare unhone zid karke covers change karwayein. dadi ji dar sahi tha. mummy ji bimari ka bahana karke ghar mein ghusa ayi,sadness
enough monisha please don't be paranoiac. mummy kyon dhong karne lagegi just relax and you please take care of mom and cheered up smile smile bye,neutral
bye,joy
mummy ji aap kyon uthi aapki tabiyat to theek hai,neutral
sahil gaya,neutral
acchi hai infect kafi acchi hai to be honest i feel fit as a figure. oh monisha beta ye kapde agar ek din bhi yahan per pade rahe to government ise class 2 heritage structure ka darja de degi chalo abhi isi waqt uthao hanger per lagao aur cupboard per rakho do hangers ki bich mein ek inch ka jagah hona chahie come on come on quick quick quick monisha quick we have to lot to do fir saree ghar ki vacuum cleaning karni hai uske bad cushion coverscup carpets accessories bartan tumhare kapde jute jewellery makeup chaddar pillows eww shampoo soap toothpaste powder perfume and air freshener sab kuchh badal dalna hai,neutral
mummy ji aapki tabiyat kuch jyada hi theek lag rahi hai na,neutral
chamatkar we did not say ab main is ghar ki surat aise badal dalungi ki saare dekhkar kahenge chamatkar,joy
monisha gadi ki chabi mom,neutral
sahil beta,sadness
kya hua mom,surprise
mujhe ghar tak pahuncha do please,sadness
lekin kyon mom mom mom kya kiya tumne monisha,anger
come on maya calm down,neutral
i just can't calm down,sadness
arey dekho radha bai ne amritsari daal aur aah sabzi methi chaman banai hai chalo chalo aao baitho,joy
mujhe nae baithana kahin bhi,anger
to mujhe parosega kon?,sadness
ahaha..bulao na apni ladali bahu ko parosane me to expert ho gayi hai na aajkal i just can't believe what she has done,anger
ab come on maya ab aisa bhi kya gazab kar diya monisha ne? bechari ne chhole samose aur rabadi hi to bechi hai..beech sadak par...stall lagakar...bina license ke,neutral
"aur wo bhi mumbai marathon me..mai maya sarabhai, wahan badi-badi hastiyon ke sath daud rahi hun..aur meri hi bahu beech sadak me..lelo lelo lelo..rabadi jalebi bees rupay plate, chhole samose pacchees rupay plate..extra pyaaz aur nimbu ka wo do rupay laga rahi thi",contempt
come on maya come on wo bechari chhota sa business karne ja..,neutral
business? business indu? mumbai marathon ke beech me log rabadi jalebi aur chhole bhature khane rukenge? ek bhi plate nai bika uska..to naya scheme nikala madam ne..chhole samose ke sath ek plastic ka chammach free..and rabadi jalebi ke sath..,anger
kya kya?,joy
"..culcatta sada paan. paan..marathon me paan..i mean sunil amblani, alliance industry ke chairman unhone mujhe sabe samne puccha..maya ye tumhari bahu hai na?",sadness
tumhein saaf keh dena tha..nai,neutral
kaise kehti mai?,sadness
kaise kehti? you know what she's did..come here...ye dekho..,anger
kya baat..,surprise
ye dekho kya lgaya tha usne sarabhai samosa center..center ka spelling dekho..c e n t a r...,anger
haan to sahi hai na..,neutral
umm...mom,neutral
sahil..tum abhi ke abhi monisha ko divorce dedo..ya doodh me zehar mila ke mujhe dedo,anger
mom aap...,fear
mai..mai pila dungi usko..aur fir humlog uski laash ko ek gunny sack me daal kar apne alibaug wale farmhouse me phenk denge..fir ishtehar nikalenge newspaper me..ki..monisha kahan ho..sahil's serious..kuchh saal ke baad police case band kar degi..fir sahil ki shadi ek sophisticated ladki se kar denge...wonderful..kitna maza aaega mujhe monisha ka murder karke...,joy
mom..mom aap hyper ho rahi hain..aur..,neutral
aur murder karna itna aasan bhi nai hai..warna mai rosesh ka nai kar deta?,contempt
mom listen to me..monisha apni harkaton se wakai sharminda hai..aur usne promise kiya hai ki wo aapko dobara upset nai karegi..,neutral
zinda rehte hue?,neutral
umm...ha..halanki..m...monisha to sharam ke maare kareeb-kareeb marr chuki hai,neutral
phir se bolo ye phir se bolo please,joy
sharam ke maare...,neutral
nai nai nai..sharam ke maare aur kareeb-kareeb nikaal ke bolo,joy
wo marr chuki hai,neutral
lovely..that's music to my ears,joy
come on maya..ye chhole samose aur rabadi jalebi bechana koi itna bada gunah nahi hai..,anger
infact mom..wo to ring daalkar sabun jeetne wala stall lagane wali thi,joy
huh?,surprise
i mean usse acha to...,neutral
"sahil..mujhe tumhari guarentee chahiye..saat dino ke andar-andar monisha ya to sophisticated ho jaegi ya tum use divorce kar doge...no arguments sahil..saat din, monisha sophisticated ya divorce",anger
tumhein kya jarurat thi sadak par stall kholne ki?,anger
humare dug dugi baba ke aashram ke liye paise jama kar rahi thi mai,anger
kon hai ye dug dugi baba?,anger
"sahil please haan..dug dugi baba ka naam izzat se lo. pata hai unke aashram ka bahar clearly board laga hai, fix rate all prashad is cooked in pure ghee only. bhabhooti and kumkum are not for sale",neutral
ye baba hai ya hotel ka menu padh rahi ho tum?,anger
"sahil, bohot bade yogi hain wo. pata hai wo humein swachhata rakhana sikhate hain..mann ki",fear
in short tum meri baat nahi manogi. hai na? great thank you,anger
sahil sahil..mai nahi bann sakti sophisticated,sadness
"kyun nahi bann sakti han..? i mean why can't you try. rosesh hai, mom hain tumhein help karne ke liye",anger
wo dono..lekin..,sadness
"please, please....meri khatir..i mean meri khatir saat din ke andar andar bann jao na sophisticated..please",neutral
"okay rule number one, kahin bhi kabhi bhi kisi bhi haal me tum bargain nahi karogi",neutral
rule number two se shuru karein?,fear
"nahi monisha, tumhein puri tarah se sophisticated banna hai na? so rule number one, no bargaining",anger
"rule number two, aap chappal ghaseet kar nahi chalengi",neutral
kahan?,neutral
kahin bhi..monisha chappal pehen ke aise chalna chahiye ki logon ko pata bhi na chale ki tumne chappal pehni hai,neutral
mehngi wali chappal ho tab bhi nahi?,neutral
usme heere aur moti jade ho tab bhi nahi..okay?,neutral
"to kya fayda, phir to mai har jagah pe bathroom slipper hi pehen ke jaungi..do patti wale",joy
monisha..chappal achhi pehenni chahiye lekin use show off karne ke bohot sare tareeke hain..rosesh,neutral
yeah momma,joy
hi lubhna!,joy
"oh hi maya! what will you have? bloody mary, champagne or strawberry cocktail?",joy
"i think i'll have strawberry cocktail, meri blahnik ke pink sandals ko match karegi, nai? haha,just joking",joy
lovely sandals i must say han,joy
"thank you. dekha? iss tarah se, subtle. aa ke try karo",neutral
haan. hi lubhna,joy
"hi monisha. what will you have? bloody mary, champagne or strawberry cocktail?",joy
kala khatta hai?,joy
kala khatta?,surprise
"haan mummy ji, meri chappal kaali hai na..dekhiye",joy
monisha..please for god's s..,neutral
"suniye, aapke samne baithi aurat ne agar khoobsurat saree pehni ho, pretty gehne pehne ho, smart ho..to use khaas ignore karna chahiye..momma aap smart aurat okay",neutral
you're the perfect example i tell you,joy
hahah thanks sweetie,joy
welcome momma,joy
accha monisha mai smart aurat mera naam mrs sahani,neutral
hmm,neutral
mai apne earrings show off karungi haan..and rosesh maya sarabhai..wo ignore karega,neutral
hi mrs. sahani!,joy
hi mrs. sarabhai! lovely earrings han,joy
yeah thanks..wo hint de to aur bhi ignore kijiye..kya hua mrs sahani aapke kaano me taqleef hai?,neutral
"nahi to..haha..wo mere earrings naye hain na, isiliye pench thoda sa tight hai",joy
"go for the kill bhabhi..wo kisi babloo malgethabai jeweller se to nai khareedi? hahaha mrs. sahani, humesha branded aur sophisticated jewellary hi khareedani chahiye",contempt
kisi bhi cheez ki kisi bhi haal me kimat nahi puchhni chahiye? haye la,fear
monisha hay la is banned..banned.,disgust
agar koi ufo bhi yahan utar aaye na complete with aliens to bhi tum haye la nahi bologi. agar puri film industry yahan tumhara autograph maangane aa jaye to bhi tum nahi bologi. no haye la.,neutral
"maan lijiye mummy ji, ki isse bhi badi baat ho umm jaise ki um..sabjiwale dhaniya ke sath tamatar aur bhindi muft me de..to?",joy
ye ise usse bhi badi baat lagti hai,contempt
"hi sarita! haan monisha ka make over finaly complete ho gaya haha arey kal siddharth bookstore me rosesh ki poetry reading me jo mere sath baithi hui thi wo monisha hi to thi..haan haha..what? oh don't be silly sarita, monisha mujhse jyada sophisticated kaise lag sakti hai? hah? wo..nai..sarita...listen..listen sarita i'll talk to you later okay?",fear
momma..momma kalakar reviews me meri poetry reading ki photo chhapi hai,joy
accha..,joy
monisha bhabhi ke sath..,joy
oh..,surprise
"aapke baare me bhi chhapa hai..monisha bhabhi ke baad..suniye. rosesh ki kavita me jo kashish thi, usse kahin jyada kashish monisha sarabhai ke andaaz me thi. monisha sarabhai jis tarah se rosesh ki kavita ki tareef kar rahi thi, usi se unki gehri soch aur kalaprem ka pata chalta hai. monisha sarabhai ki upastithi se poora function...",joy
rosesh mere bare me kya likha hai?,neutral
haan haan...maya sarabhai bhi wahan thi.,neutral
aur?,neutral
bss,neutral
konsa ghatiya newspaper padh rahe ho tum?,anger
kalakaar times,neutral
"no wonder. hindi regional newspaper, naturally monisha ke bare me hi to likhenge wo log",anger
"hi mom, hi rosesh!",joy
hi bhabhi!,joy
rosesh call me monisha..bhabhi sounds just so behenji ya phir you can call me..,joy
ya phir you can call her monizay,joy
monizay..bohot hi latin american sound karega na..exotic,joy
hi simple aunty,joy
hi darling,joy
please sit please sit...momma yuyu ki mummy,joy
lekin ye yahan kya karri hain? inhein yahan nahi aana chahiye tha,anger
han maine bhi monizay se kuchh aisa hi kaha tha ki mujhe yahan nahi aana chahiye tha..agar koi dekh lega to kya kahega ki mrs simple kelwala kisi flat me gayi thi?,contempt
excuse me? mere ghar ko flat kehkar ise neecha mat dikhaiye please..iss flat ki tasveerein kai baar magazines me bhi chhapi hain,anger
right do baar kalakaar times me bhi chhapi thi,neutral
"oo..you mean hindi regional akhabar me, hai na?",contempt
"ek minute, ek minute hindi humari rashtrabhasha hai aur iss akhabar ko bohot important log bhi padhte hain",anger
haan..meri poetry reading par article bhi chhapa hai dekhiye,neutral
dikhane ki koi jarurat nahi hai..tum inhe yahan kyun le aai ho monisha,anger
"mom, for god's sake take a chill pill..purani baaton ko yaad kar ke dushmani jaari rakhna is so middle class..right simple?",contempt
bilkul bilkul..jaise wo hindi filmon me dikhate hain ki do premiyon ke parivaron ke beech purani dushman..majestically mediocre,contempt
"hahaha...anyways mom, simple ne apne mansion par ek party rakhi hai",joy
it's petroshkov's birthday,joy
unka russian kutta momma,joy
tum uske sare kutton ke naam jante ho?,anger
"but naturally, rosesh hi nehlane le jata tha unn sabko..one by one",neutral
