text,label
Let's go.,neutral
Consider Casey.,neutral
Especially Ross!,joy
...Does the knuckle-cracking bother everybody?,anger
You al-you already had it?,surprise
I am not!,anger
"Right, oh yeah.",neutral
It's for me.,neutral
It's the heat.  And-and the humidity.,neutral
There he is! There he is!,surprise
"No me, I am so sorry...",sadness
"Yeah, it's his, uh, innate Alan-ness that-that-that we adore.",joy
"Come here to me. No-no, you come here to me.",neutral
Oh damnit!,disgust
"Oh, you want something serious.",neutral
"Okay, Mon, back me up here.",neutral
"No! No-no. Look, there's a bug stuck in tar right here.",surprise
Huh. What if I was sweeping a chimney?,joy
": Yeah, well your friends are in violation of it.",neutral
Who?,neutral
Yep! That's hilarious!,joy
No. I think you misunderstood what,surprise
You-you-you-you  threw my sandwich away!,fear
"Wow! That's ah, that's pretty nice!",joy
What like Pete Dakota?,neutral
I can fix it. Hold on.  Look out. Look out.,neutral
I'm not listening to you!,anger
"Yeah, this is Frank Buffay and you are standing right there next to him.",anger
"Well,",neutral
Oh yeah! We went to the Knicks game.,joy
She's still mad.,neutral
Because the kids need new shoes.,neutral
"No, I mean, come on, seriously think about it, we get married, we're up at the altar and I'm like this.",neutral
"Okay, great!",joy
I would make a good cowboy.,joy
Hey Mikey,neutral
"Okay, this is what I'm talking about, this. I-I need to live in a land where people can spill.",neutral
My mommies love me. That's clever.,joy
Or at least not to me.,neutral
"Yep, we shook on it. Yeah but believe me that is not how he wanted to seal the deal.",neutral
Uh-oh-okay. Uh-oh-okay. I know what you all are thinking. But Chandler is in,neutral
But these are the three that Monica pre-approved.,neutral
"Sorry, that was wax.",neutral
"Yeah, they're out of town.",neutral
"No! No, fear of the number 13.",neutral
"I tell you, this wedding is not going to happen.",joy
Oh wait! That can't be the one Rachel's talking about. She didn't even know that happened. So which one was it?,neutral
"That's, that's great!",joy
Congratulations you two!,joy
"Y'know, hey! You're the one who ended it, remember?",anger
"Can we please focus here, a naked man's life hangs in the balance!",fear
"Well, not just lemonade, iced tea, sometimes juice.",neutral
You believe that this guy is destined for someone else and you're still gonna date him?,surprise
Who is it?,neutral
"So, do you think you can forgive me?",sadness
"Hey, Chandler, that table place closes at 7, come on.",neutral
I like a girl with a strong jaw.,sadness
Oh right its that girl's phone number.,neutral
"No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie.",anger
"All right, look, look, you?ve got to do this yourself, okay in person.",neutral
"I know honey, I'm sorry.",sadness
"Well, when Jake did it I saw thathe was wearing women's underwear!",surprise
I feel...,neutral
Call it even?!,neutral
"Hey, y'know while we're on that, when are you gonna tell my sister that you don't live here anymore.",neutral
Date of birth?,neutral
"Alright, here's my $7.50.  But I think you should know that this money is cursed.",neutral
"I'm sorry sir, these are for the pharmaceutical convention",neutral
It's beautiful! It's like the first bathroom floor there ever was.  Whoa! Are you going in there for?,surprise
Now YOU'RE telling me I can't see her??,anger
"Honey, both yours.",neutral
"Yeah, but, look I can handle it.",neutral
Hi! Phoebe.,joy
You knew this about me when you married me!,neutral
"Now that I've touched you, you seem emptier still.'",neutral
"Yeah, isn't he?",joy
"Well, I mean, are you sure you want to go out with her?",neutral
Are you being British?!,surprise
"And sometimes I may be away longer, like this.",neutral
"Yeah, um, okay see, you were, you were on the list but my friend, Chandler  brought up the very good point that you are international, so I bumped you for Wynona Rider, local.",neutral
"Excuse me, sir! This lady played my quarter, this is my money.",anger
"What, Phoebe, did you whip the potatoes? Ross needs lumps!",anger
Let me walk you home.,neutral
Great.  You got anything that's not,disgust
"Yeah, we're gonna go.",neutral
I do it every year.,neutral
"You're right, you're right I shouldn't freak out.",neutral
Why would we do that?,surprise
Oh.  Thank you.,neutral
Y'know that is a popular opinion today I must say.,neutral
Are you sure you wanna do this?,neutral
I bet you're a Gemini.,neutral
"All right this is about, umm, people feeling certain things y'know about strippers.",neutral
"Now I'm looking at my dad, thinking...",neutral
"Nothing, why?",neutral
Well why not? So you can spend your time with this tramp?!,anger
So have you called her yet?,neutral
"Yeah, wow, sorry Rach.",sadness
"OK, I have a question. Well, actually, it's not so much a question as.. more of a general wondering... ment.",neutral
Yeah. He could row like a viking.,joy
I just saw Danny getting on the subway with a girl and he had his arm around her.,sadness
Where exactly is your zoo?,neutral
Big deal!,anger
....right?,anger
She lives so close.,neutral
I know. I'm mad at me too.,anger
"Monica, betting the apartment, I don't know about this.",fear
I notice that you've been trusted with a lot of rather important responsibilities.,neutral
I-I owe her this.,neutral
"Oh my god, what were you thinking?",disgust
That I did. That I did.,neutral
What am I gonna do?!,fear
Do you always have to bring him here?,anger
"Because, every time I go to the dentist, somebody dies.",anger
Because you shouldn't be with him.  You should be with me.,sadness
Focus.,neutral
"I got it! Hey, you get to sleep with her, I get the cramps.",anger
"Oh, a 16-hour sit-in for Greenpeace.",neutral
You're gonna have to tell me how you did that.,neutral
"Pheebs, if this guy keeps closing down all of our favorite places, where are we gonna eat?!",anger
"No! No, I'm the minister! Alright, look-look, put em both on the phone, I'll marry them right now.",anger
Well yeah!,surprise
Why? Why can't you go to him?,surprise
"Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!",disgust
You liked it? You really liked it?,surprise
"Hi, um, I'm account number 7143457.",neutral
Hi Pheebs!,joy
"You're just gonna have to be brave, ok?",neutral
"Ross, but me down for another box of the mint treasures, okay. Where, where are the mint treasures?",neutral
"Oh, I don't know, a million?",anger
"Ohh, it's time to go.",neutral
Joey. Joey. Joey. Joey! Joey!!,anger
"You don't?  Well, that's the difference between a professional and a layman.",surprise
"Okay, retract the device, retract the device.",neutral
"I know, I probably shouldn't even tell you this, but I'm pretty much totally intimidated by you.",fear
"Now look, you're going to go out on a date with Danny and you're going to be so charming he's gonna forget all about that stupid subway girl.",neutral
"No Phoebe, don't look! You don't want to see what's under there!!",fear
"Doesn't matter, I'm never gonna get to meet her anyway.",sadness
You'll be perfect for this! That's already your name!,joy
"Charla, 278. Sorry, dear, but still good.",neutral
"Look Ben, it's a toy that protects U.S. oil interests overseas!",joy
What do you see?,neutral
"So it said that by the year 2030, there'll be computers that can carry out the same number of functions as an actual human brain.",neutral
Note the painterly lines    and subtle impasto on this canvas. Monet painted quickly and usually outdoors    as his elusive subject was light itself.,neutral
No don't I beg of you!,fear
"Oh, that's uh, that's pretty nice but I'm gonna go with the one I picked first.",neutral
Get outta here!,surprise
"Ohh, out, oh God, I don't know why we didn't think to check there!",anger
"Well, I just checked our messages and Joshua didn't call.",sadness
"Okay now, before I make my final decision I uh, I just want to make sure our personalities match.",neutral
"And I'm happy for ya, but I'm tired of having a relationship with your answering machine!",anger
And the fat girl inside of me really wants to go.,joy
"Dude, this isn't funny!",anger
I don't care! You just get him!,anger
"Fine. Okay, enjoy your concert.",disgust
"No sweetie, you've got to win over the guy that controls C.H.E.E.S.E.! You've got to kiss some serious robot ass!",neutral
No. Ooohh,joy
"Oh, I've been there. Yeah, I am gonna go drive my Porsche.",neutral
"Let's see, she's on the third floor",neutral
Well have we finished the scene?,surprise
Handling it?,neutral
"Okay, they even have actors coming in to read for my part!",fear
I'm Chandler's new roommate.,surprise
II am brave!,fear
"Okay, see that blind guy right there? I'm gonna bash his head in later.",anger
"All right, stop it. Now you're just doing it to freak me out.",sadness
Because then we would be the guys who turned off free porn.,neutral
I think I might need one more cup of coffee.,neutral
What for?,neutral
She'd-she'd love this.,neutral
It's a four.,neutral
"Whoa, maybe I was!",surprise
That kid really kicked me hard on the plane.,anger
The whole universe!,joy
"A woman named Heldi called and said we were getting married, but that happens everyday.",neutral
The next next?,neutral
IN LONDON!!!,surprise
"I know you can't stand to be in the same room as me, so I just thought I'd try and apologize over the phone.",sadness
"Okay, my next song's called: Phoebe Buffay, What Can I Say.",neutral
"Oh well, y'know, the gala had to end sometime.",neutral
"No, I don't think we'll be doing that.",disgust
The actress!,surprise
"Honey, relax. Ross is great with him.  Don't look so surprised. I'm a lovely person.",joy
Oh! It's you.  Hi.,surprise
What?  Why?,surprise
What are you crazy?!,disgust
"Absolutely, oh I promise. Tell her what?",neutral
Hey! Me too!,surprise
"All right, let's go Pheebs.",neutral
"Okay, I'm just gonna, I have to ask that you don't move anything.",neutral
"Ahh, come on! Y'know whaty'know what, I think I'm just gonna go home and call Kathy.",neutral
Yes!,fear
No problem.,neutral
"Uh, Pheebs? Who's George Snuffalopagus?",neutral
I'm funny?,surprise
"By the way, the week before your wedding you may not see a lot of me.",neutral
"What?  Sophie, does she have ten minutes?",neutral
And I swear I'll do a really good job.,joy
Chuck Woolery?,neutral
Okay to come in?,neutral
What?! No! It was my idea!,anger
"And also, congratulations on your wedding.",joy
Not in my head.,neutral
What a baby.,sadness
Phoebe! Rachel! It's Monica! I wonder what you could possibly need me for on such short notice!  Oh.,joy
"My brother's going through that right now, he's such a mess. How did you get through it?",neutral
"Oh yeah, why not?",neutral
You got porn!,joy
"Well I don't know umm,  what if we were too tie each other up?",joy
"Ooh-hoo. Very hot, very sexy. But ah, y'know she's too international, y'know she's never gonna be around.",joy
Depending    on the species I'd have to have a six foot long...,anger
"All right look, I think it's time for you to settle down. Y'know? Make a choice, pick a lane.",neutral
What are you up too?,neutral
"Um, but that's okay, see we have an understanding, um, see we each have this list of five famous people,  so I'm allowed to sleep with you.",neutral
"Oh, totally. Oh, God, oh, she seemed so happy too.",sadness
Hold on.,neutral
Saucy!,joy
Such a pig!,disgust
